model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
rf_depth4_leaf20_live,2026-04-16,6,ret5,0.06481794023174747,2.1963911362013326,0.02614751352620625,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-17,1,ma50_over_ma200,0.13348214722779295,1.701616449392222,0.1958209406046604,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,2,ma200_slope20,0.03515045611700618,2.154882602053656,0.10774413010268274,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,3,dist_sup20,0.14515550118448828,2.4301546592732635,0.0559321310467655,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,4,ret10,0.1007541170473012,2.456467210878642,0.0467898516357836,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,5,base_position_v3,0.36753107,-0.4606904789711382,0.025228288134133737,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,6,dist_ma20,0.06976275865577963,2.009930860289251,0.01914219866942137,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-20,1,ma50_over_ma200,0.1330140454378741,1.6936144711045102,0.19490007802393167,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,2,ma200_slope20,0.03575969616216135,2.2045545417689705,0.11022772708844847,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,3,dist_sup20,0.15198994638438856,2.604587654702992,0.05994685871935448,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,4,ret10,0.10130758579372579,2.470773458400113,0.047062351588573526,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,5,base_position_v3,0.36891534,-0.4566135282822007,0.02500502654878716,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,6,dist_ma20,0.06899998039704025,1.98609848561451,0.018915223672519077,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-21,1,ma50_over_ma200,0.13291241223732286,1.6918770997001782,0.1947001424258141,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,2,ma200_slope20,0.03632568669052305,2.2507003058693282,0.11253501529346635,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,3,dist_sup20,0.1622571431893609,2.86663348885263,0.06597807236248107,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,4,ret10,0.11079285393801586,2.7159518804092175,0.05173241676969932,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,5,base_position_v3,0.37098354,-0.4505222676069994,0.024671457511811854,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,6,dist_sup60,0.1622571431893609,0.864342445856297,0.021951554180477346,-1,0.12098354
rf_depth4_leaf20_live,2026-04-22,1,ma50_over_ma200,0.1327770096082015,1.6895624559161497,0.19443377468876322,-1,0.12191279
rf_depth4_leaf20_live,2026-04-22,2,ma200_slope20,0.03676109853739806,2.286199861719766,0.11430999308598824,-1,0.12191279
rf_depth4_leaf20_live,2026-04-22,3,dist_sup20,0.16689228347671015,2.984934445391302,0.06870087215583144,-1,0.12191279
rf_depth4_leaf20_live,2026-04-22,4,ret10,0.058205103088764254,1.3566458941057091,0.02584087417344205,-1,0.12191279
rf_depth4_leaf20_live,2026-04-22,5,base_position_v3,0.37191279,-0.44778544138979093,0.0245215836951552,-1,0.12191279
rf_depth4_leaf20_live,2026-04-22,6,dist_sup60,0.16689228347671015,0.9294358998313423,0.02360472126555786,-1,0.12191279
rf_depth4_leaf20_live,2026-04-23,1,ma50_over_ma200,0.1317204691758862,1.6715013978694753,0.19235531959609034,-1,0.12016093
rf_depth4_leaf20_live,2026-04-23,2,ma200_slope20,0.037053404937687606,2.3100318898489824,0.11550159449244907,-1,0.12016093
rf_depth4_leaf20_live,2026-04-23,3,dist_sup20,0.15816536508614543,2.762200562652847,0.06357445739439083,-1,0.12016093
rf_depth4_leaf20_live,2026-04-23,4,ret10,0.05805334217799141,1.3527231267089486,0.025766154794456132,-1,0.12016093
rf_depth4_leaf20_live,2026-04-23,5,base_position_v3,0.37016093,-0.45294501779751645,0.024804131927006833,-1,0.12016093
rf_depth4_leaf20_live,2026-04-23,6,dist_sup60,0.15816536508614543,0.8068796824606124,0.020492182411698055,-1,0.12016093
rf_depth4_leaf20_live,2026-04-24,1,ma50_over_ma200,0.13035250971477086,1.6481167790919813,0.18966423251455333,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-04-24,2,ma200_slope20,0.037341138539358054,2.3334910932120914,0.11667455466060452,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-04-24,3,dist_sup20,0.1694443951460154,3.050071039529854,0.07020004773521081,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-04-24,4,dist_sup60,0.1694443951460154,0.9652764037182487,0.024514956284907862,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-04-24,5,base_position_v3,0.37242327,-0.44628197617874915,0.024439251076455292,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-04-24,6,ret10,0.04904899423382503,1.1199756928369171,0.021332870339750776,-1,0.12242326999999997
